"WellReadingID","WellDeviceID","DateTime","CH4","CO2","O2","Ini Pressure","Adj Pressure","GasTemp","RefStaticPress","N2","AdjGasTemp"
"2725","54","2/17/2004 14:50:00","8.3","4.6","15.1","-98789","-0.1","NULL","NULL","NULL","80"
"3135","62","2/17/2004 14:54:00","20.9","21","6.2","-98789","-0.1","NULL","NULL","NULL","78"
"3085","61","2/17/2004 14:58:00","48","34.7","0.8","-98789","-2.5","NULL","NULL","NULL","80"
"3031","60","2/17/2004 15:02:00","50.2","34.7","0.5","-98789","0","NULL","NULL","NULL","82"
"2828","56","2/17/2004 15:07:00","54.7","35.9","1.6","-98789","-0.6","NULL","NULL","NULL","82"
"3287","65","2/17/2004 15:12:00","47.6","34.3","0.3","-98789","-2.1","NULL","NULL","NULL","80"
"107","3","2/17/2004 15:16:00","30.7","28","2.1","-98789","-0.2","NULL","NULL","NULL","80"
"3693","73","2/17/2004 15:20:00","42.7","32.1","0.2","-98789","-1.6","NULL","NULL","NULL","78"
"3643","72","2/17/2004 15:24:00","48.4","34.6","0.6","-98789","-2.2","NULL","NULL","NULL","80"
"3592","71","2/17/2004 15:29:00","46.1","33.4","0.2","-98789","-1.1","NULL","NULL","NULL","80"
"3340","66","2/17/2004 15:32:00","17.5","10.2","13.3","-98789","-0.2","NULL","NULL","NULL","80"
"3894","77","2/17/2004 15:38:00","51","35.1","0.6","-98789","-1.3","NULL","NULL","NULL","80"
"3846","76","2/17/2004 15:42:00","55","32","1.8","-98789","-0.1","NULL","NULL","NULL","80"
"4247","84","2/17/2004 15:46:00","48.5","33.3","0.5","-98789","-2.1","NULL","NULL","NULL","74"
"4198","83","2/17/2004 15:51:00","55.6","36.6","0.2","-98789","-1.3","NULL","NULL","NULL","78"
"4400","87","2/17/2004 15:58:00","38.4","23.9","4.5","-98789","0","NULL","NULL","NULL","80"
"4702","93","2/18/2004 7:59:00","36.2","24.2","0","-98789","-0.2","NULL","NULL","NULL","50"
"4852","96","2/18/2004 8:02:00","43.4","36.4","0.1","-98789","-0.2","NULL","NULL","NULL","58"
"4752","94","2/18/2004 8:07:00","33.9","26.2","0.4","-98789","-0.1","NULL","NULL","NULL","48"
"4653","92","2/18/2004 8:12:00","35.2","23.8","0.3","-98789","-0.1","NULL","NULL","NULL","56"
"4603","91","2/18/2004 8:16:00","3.5","2.2","19.3","-98789","0","NULL","NULL","NULL","50"
"4451","88","2/18/2004 8:21:00","0.1","0","20.7","-98789","-0.3","NULL","NULL","NULL","58"
"4503","89","2/18/2004 8:26:00","9.6","7.1","16.4","-98789","-0.4","NULL","NULL","NULL","50"
"4552","90","2/18/2004 8:30:00","49.1","37.1","0.1","-98789","-0.3","NULL","NULL","NULL","54"
"4096","81","2/18/2004 8:37:00","30.6","29.5","1.1","-98789","-0.4","NULL","NULL","NULL","58"
"4145","82","2/18/2004 8:41:00","39.6","29.9","4.3","-98789","-0.5","NULL","NULL","NULL","50"
"3946","78","2/18/2004 8:46:00","36.9","31.1","1.1","-98789","-0.7","NULL","NULL","NULL","58"
"4045","80","2/18/2004 8:50:00","14.7","25.1","0","-98789","-2","NULL","NULL","NULL","80"
"3543","70","2/18/2004 8:56:00","0.1","0","20.7","-98789","-0.6","NULL","NULL","NULL","0"
"3995","79","2/18/2004 9:02:00","0","0","20.8","-98789","-0.4","NULL","NULL","NULL","58"
"3492","69","2/18/2004 9:07:00","27.6","25.9","4.7","-98789","-0.5","NULL","NULL","NULL","58"
"3439","68","2/18/2004 9:12:00","18.4","25.8","0.3","-98789","-1.5","NULL","NULL","NULL","72"
"3392","67","2/18/2004 9:16:00","29.8","29.8","0.1","-98789","-1.4","NULL","NULL","NULL","70"
"2980","59","2/18/2004 9:21:00","21.1","26.5","0","-98789","-1.4","NULL","NULL","NULL","70"
"2930","58","2/18/2004 9:25:00","40.9","36.8","0","-98789","-0.1","NULL","NULL","NULL","58"
"55","2","2/18/2004 9:31:00","33.6","31.2","0.1","-98789","-0.2","NULL","NULL","NULL","60"
"2879","57","2/18/2004 9:34:00","38.1","33.9","0.1","-98789","-1.8","NULL","NULL","NULL","78"
"2464","49","2/18/2004 9:38:00","29","30.7","0.1","-98789","-2.1","NULL","NULL","NULL","82"
"2416","48","2/18/2004 9:43:00","0.2","0","20.3","-98789","-0.2","NULL","NULL","NULL","60"
"2363","47","2/18/2004 9:49:00","35.9","26.5","6.9","-98789","-0.3","NULL","NULL","NULL","62"
"2312","46","2/18/2004 9:53:00","25.8","29.5","0","-98789","-1.9","NULL","NULL","NULL","76"
"1896","38","2/18/2004 9:57:00","38.7","33.8","0","-98789","-2.1","NULL","NULL","NULL","90"
"1845","37","2/18/2004 10:01:00","55.9","38.1","0.3","-98789","0","NULL","NULL","NULL","70"
"1790","36","2/18/2004 10:06:00","8.5","6.6","15.6","-98789","-0.1","NULL","NULL","NULL","62"
"1737","35","2/18/2004 10:10:00","26.4","28.9","0.2","-98789","-1.9","NULL","NULL","NULL","80"
"1684","34","2/18/2004 10:15:00","25.6","25.6","3.1","-98789","-0.1","NULL","NULL","NULL","62"
"261","6","3/5/2004 9:57:00","0.3","0.2","19.4","-98789","-0.2","NULL","NULL","NULL","60"
"4802","95","3/5/2004 10:01:00","36.1","21.7","2.1","-98789","-0.3","NULL","NULL","NULL","68"
"315","7","3/5/2004 10:09:00","21.9","18.8","6.2","-98789","-0.3","NULL","NULL","NULL","68"
"365","8","3/5/2004 10:13:00","16.9","21.8","0","-98789","-0.4","NULL","NULL","NULL","62"
"4351","86","3/5/2004 10:16:00","39","29.6","0","-98789","-1.4","NULL","NULL","NULL","80"
"418","9","3/5/2004 10:22:00","16.8","19","2.2","-98789","-0.4","NULL","NULL","NULL","68"
"469","10","3/5/2004 10:25:00","9.5","8.5","11.6","-98789","-0.5","NULL","NULL","NULL","70"
"3798","75","3/5/2004 10:29:00","0.1","0.2","19.3","-98789","-0.6","NULL","NULL","NULL","72"
"4301","85","3/5/2004 10:32:00","4","2.6","17","-98789","-0.6","NULL","NULL","NULL","72"
"518","11","3/5/2004 10:40:00","7.7","21.6","1.6","-98789","-0.7","NULL","NULL","NULL","72"
"569","12","3/5/2004 10:43:00","1.5","16.9","1","-98789","-0.5","NULL","NULL","NULL","78"
"3240","64","3/5/2004 10:47:00","19.7","26.8","0","-98789","-3.1","NULL","NULL","NULL","76"
"3748","74","3/5/2004 10:50:00","8.9","7.8","12.7","-98789","-0.7","NULL","NULL","NULL","78"
"619","13","3/5/2004 10:55:00","1.1","5.8","11.7","-98789","-0.6","NULL","NULL","NULL","72"
"668","14","3/5/2004 10:59:00","0.6","16.4","1.2","-98789","-0.6","NULL","NULL","NULL","72"
"212","5","3/5/2004 11:03:00","18","25.7","0.3","-98789","-4.3","NULL","NULL","NULL","78"
"3187","63","3/5/2004 11:06:00","15.8","24.9","0","-98789","-5.1","NULL","NULL","NULL","78"
"718","15","3/5/2004 11:11:00","4.9","12.7","6.3","-98789","-0.7","NULL","NULL","NULL","78"
"769","16","3/5/2004 11:15:00","2.8","2.9","15.9","-98789","-0.5","NULL","NULL","NULL","78"
"2161","43","3/5/2004 11:18:00","0.1","0","20.2","-98789","-1","NULL","NULL","NULL","80"
"2676","53","3/5/2004 11:21:00","22.3","28.2","0","-98789","-4.2","NULL","NULL","NULL","76"
"819","17","3/5/2004 11:26:00","16.1","16.9","6","-98789","-0.7","NULL","NULL","NULL","72"
"871","18","3/5/2004 11:29:00","0.2","0","20.2","-98789","-0.5","NULL","NULL","NULL","72"
"1025","21","3/5/2004 11:33:00","29.5","30.9","0","-98789","-5","NULL","NULL","NULL","76"
"2110","42","3/5/2004 11:36:00","1","0.5","19.5","-98789","-0.9","NULL","NULL","NULL","72"
"921","19","3/5/2004 11:42:00","13.2","23.7","0.3","-98789","-0.2","NULL","NULL","NULL","72"
"1075","22","3/5/2004 11:45:00","31.7","29.7","2","-98789","-0.5","NULL","NULL","NULL","80"
"974","20","3/5/2004 11:50:00","0.5","0.2","19.7","-98789","-0.1","NULL","NULL","NULL","72"
"1125","23","3/5/2004 11:53:00","19","26.9","1.2","-98789","-0.2","NULL","NULL","NULL","70"
"1226","25","3/5/2004 11:57:00","0.2","0","20.2","-98789","-0.2","NULL","NULL","NULL","80"
"161","4","3/5/2004 12:01:00","37.7","31.7","0.1","-98789","-4","NULL","NULL","NULL","78"
"1324","27","3/5/2004 12:05:00","29.3","26.4","3.5","-98789","-0.6","NULL","NULL","NULL","72"
"1378","28","3/5/2004 12:08:00","3.1","4","14.4","-98789","-0.3","NULL","NULL","NULL","80"
"1479","30","3/5/2004 12:14:00","27.9","31.2","0.1","-98789","-3.3","NULL","NULL","NULL","76"
"1531","31","3/5/2004 12:18:00","6.9","20.3","0.5","-98789","-0.2","NULL","NULL","NULL","78"
"1582","32","3/5/2004 12:21:00","16.6","12.3","11.1","-98789","0","NULL","NULL","NULL","78"
"1634","33","3/5/2004 12:24:00","33.2","33.5","0.1","-98789","-2.9","NULL","NULL","NULL","76"
"1428","29","3/5/2004 12:29:00","37.1","34.3","0","-98789","-3.6","NULL","NULL","NULL","80"
"1271","26","3/5/2004 12:32:00","38.7","33.7","0","-98789","-5.5","NULL","NULL","NULL","74"
"1175","24","3/5/2004 12:36:00","21.1","27.1","0.8","-98789","-0.3","NULL","NULL","NULL","86"
"2058","41","3/5/2004 12:39:00","38.7","30.1","3","-98789","-0.6","NULL","NULL","NULL","80"
"2008","40","3/5/2004 12:44:00","38.7","28.6","3.6","-98789","-4.1","NULL","NULL","NULL","78"
"1953","39","3/5/2004 12:48:00","40.8","37","0.2","-98789","-2.2","NULL","NULL","NULL","80"
"8","1","3/5/2004 12:53:00","45.5","36","0.2","-98789","-4.6","NULL","NULL","NULL","84"
"2210","44","3/5/2004 12:57:00","35.4","31.9","0.1","-98789","-5.1","NULL","NULL","NULL","86"
"2623","52","3/5/2004 13:01:00","6.9","19.1","1.2","-98789","-0.6","NULL","NULL","NULL","80"
"2572","51","3/5/2004 13:04:00","30.9","30.6","2","-98789","-0.7","NULL","NULL","NULL","80"
"2517","50","3/5/2004 13:07:00","56.5","41","0","-98789","-2","NULL","NULL","NULL","78"
"2260","45","3/5/2004 13:10:00","40.5","37","0.1","-98789","-2","NULL","NULL","NULL","78"
"2777","55","3/5/2004 13:33:00","39.6","35.4","0.1","-98789","-2.9","NULL","NULL","NULL","80"
"2726","54","3/5/2004 13:36:00","6.8","4","15.1","-98789","-0.7","NULL","NULL","NULL","78"
"3137","62","3/5/2004 13:39:00","16.6","17.2","7.4","-98789","-0.7","NULL","NULL","NULL","72"
"3086","61","3/5/2004 13:43:00","48","36.7","0.1","-98789","-3.1","NULL","NULL","NULL","78"
"3033","60","3/5/2004 13:46:00","48.7","35.5","0","-98789","-1.5","NULL","NULL","NULL","82"
"2829","56","3/5/2004 13:49:00","56.4","40.2","0","-98789","-0.9","NULL","NULL","NULL","80"
"3289","65","3/5/2004 13:54:00","45.8","37.4","0","-98789","-2.7","NULL","NULL","NULL","78"
"108","3","3/5/2004 13:57:00","25.7","27.9","2.3","-98789","-0.8","NULL","NULL","NULL","80"
"3695","73","3/5/2004 14:00:00","39.8","32.8","0","-98789","-2.1","NULL","NULL","NULL","76"
"3644","72","3/5/2004 14:03:00","47.3","36.2","0","-98789","-2.7","NULL","NULL","NULL","80"
"3594","71","3/5/2004 14:06:00","45","34.4","0","-98789","-1.6","NULL","NULL","NULL","80"
"3341","66","3/5/2004 14:10:00","0.3","0","19.8","-98789","-0.6","NULL","NULL","NULL","82"
"3896","77","3/5/2004 14:14:00","45.1","32.3","2.2","-98789","-1.5","NULL","NULL","NULL","78"
"3847","76","3/5/2004 14:24:00","46","29","4.8","-98789","-0.5","NULL","NULL","NULL","82"
"4249","84","3/5/2004 14:27:00","46.7","33.7","0.1","-98789","-2.6","NULL","NULL","NULL","76"
"4199","83","3/5/2004 14:30:00","54.4","38.8","0.1","-98789","-1.7","NULL","NULL","NULL","76"
"4402","87","3/5/2004 14:34:00","20.9","13","11.5","-98789","-0.1","NULL","NULL","NULL","80"
"4703","93","3/8/2004 8:12:00","36","24.6","0","-98789","-0.1","NULL","NULL","NULL","52"
"4854","96","3/8/2004 8:16:00","40.7","33.6","1.3","-98789","-0.2","NULL","NULL","NULL","60"
"4753","94","3/8/2004 8:20:00","34.1","26.3","0.9","-98789","-0.2","NULL","NULL","NULL","56"
"4655","92","3/8/2004 8:24:00","33.6","24.5","0","-98789","-0.2","NULL","NULL","NULL","60"
"4604","91","3/8/2004 8:28:00","1.8","1.1","19.1","-98789","-0.2","NULL","NULL","NULL","66"
"4554","90","3/8/2004 8:31:00","48.8","37.6","0","-98789","-0.3","NULL","NULL","NULL","62"
"4504","89","3/8/2004 8:36:00","10.2","7.4","15.4","-98789","-0.3","NULL","NULL","NULL","70"
"4453","88","3/8/2004 8:40:00","0","0","19.9","-98789","-0.3","NULL","NULL","NULL","60"
"4147","82","3/8/2004 8:44:00","38.3","29.5","4.7","-98789","-0.3","NULL","NULL","NULL","70"
"4097","81","3/8/2004 8:47:00","31.6","30.1","1","-98789","-0.2","NULL","NULL","NULL","62"
"4047","80","3/8/2004 8:53:00","14.1","25.4","0","-98789","-1.2","NULL","NULL","NULL","80"
"3947","78","3/8/2004 8:57:00","35.4","31.1","1","-98789","-0.5","NULL","NULL","NULL","78"
"3544","70","3/8/2004 9:02:00","0.1","0","19.9","-98789","-0.5","NULL","NULL","NULL","86"
"3998","79","3/8/2004 9:07:00","0.1","0","20.2","-98789","-0.3","NULL","NULL","NULL","72"
"3493","69","3/8/2004 9:11:00","31.2","31.6","1.9","-98789","-0.5","NULL","NULL","NULL","72"
"3393","67","3/8/2004 9:15:00","29.4","30.6","0.1","-98789","-1.3","NULL","NULL","NULL","70"
"3442","68","3/8/2004 9:18:00","17.7","25.6","0.5","-98789","-1.2","NULL","NULL","NULL","72"
"2932","58","3/8/2004 9:24:00","39.3","36.4","0.4","-98789","-0.2","NULL","NULL","NULL","72"
"2983","59","3/8/2004 9:27:00","21.3","26.8","0","-98789","-1.3","NULL","NULL","NULL","70"
"2881","57","3/8/2004 9:35:00","37.2","33","0","-98789","-1.4","NULL","NULL","NULL","76"
"58","2","3/8/2004 9:38:00","32.4","30.1","1.1","-98789","-0.2","NULL","NULL","NULL","78"
"2418","48","3/8/2004 9:44:00","0.1","0","19.9","-98789","-0.3","NULL","NULL","NULL","78"
"2467","49","3/8/2004 9:47:00","28.3","29.7","0.1","-98789","-1.3","NULL","NULL","NULL","84"
"2314","46","3/8/2004 9:50:00","26.1","29.1","0.1","-98789","-1.4","NULL","NULL","NULL","78"
"2366","47","3/8/2004 9:54:00","31.4","22.5","8.7","-98789","-0.2","NULL","NULL","NULL","80"
"1847","37","3/8/2004 9:59:00","54.3","37.8","0.7","-98789","0","NULL","NULL","NULL","74"
"1899","38","3/8/2004 10:02:00","37.9","34.1","0.2","-98789","-1.2","NULL","NULL","NULL","92"
"1739","35","3/8/2004 10:07:00","27.7","29.4","0.2","-98789","-1.3","NULL","NULL","NULL","80"
"1793","36","3/8/2004 10:10:00","9.4","6.9","14.6","-98789","-0.1","NULL","NULL","NULL","78"
"1687","34","3/8/2004 10:13:00","26.9","29.7","0.9","-98789","0","NULL","NULL","NULL","78"
"1433","29","3/29/2004 16:13:00","7.9","6.3","15.4","-98789","0.5","NULL","NULL","NULL","98"
"1746","35","3/29/2004 16:18:00","24.5","21","5.3","-98789","0.4","NULL","NULL","NULL","98"
"1904","38","3/29/2004 16:23:00","38.4","28.8","3.9","-98789","0.3","NULL","NULL","NULL","92"
"1852","37","3/29/2004 16:25:00","50.4","35.8","0.5","-98789","0.1","NULL","NULL","NULL","79"
"1798","36","3/29/2004 16:30:00","15.2","12.3","10.4","-98789","0.2","NULL","NULL","NULL","90"
"1692","34","3/29/2004 16:33:00","24.8","28.8","0.4","-98789","0","NULL","NULL","NULL","92"
"1639","33","3/29/2004 16:38:00","34","33.5","0.2","-98789","0","NULL","NULL","NULL","72"
"1484","30","3/29/2004 16:43:00","28.5","25","4.7","-98789","0.2","NULL","NULL","NULL","92"
"1329","27","3/29/2004 16:46:00","31.9","31.2","0.6","-98789","0.2","NULL","NULL","NULL","90"
"1276","26","3/29/2004 16:50:00","38.9","31.5","0.6","-98789","0.2","NULL","NULL","NULL","93"
"1958","39","3/29/2004 16:54:00","44.3","37","0.4","-98789","-0.3","NULL","NULL","NULL","80"
"2265","45","3/29/2004 16:57:00","40.5","35.6","0.3","-98789","-0.4","NULL","NULL","NULL","80"
"2319","46","3/29/2004 17:02:00","18.3","17.7","6.9","-98789","-0.4","NULL","NULL","NULL","90"
"2371","47","3/29/2004 17:06:00","56","37.2","1.1","-98789","0.1","NULL","NULL","NULL","90"
"2011","40","3/29/2004 17:16:00","41.1","30.3","2.7","-98789","-0.3","NULL","NULL","NULL","80"
"11","1","3/29/2004 17:25:00","46.5","35.8","0.3","-98789","-0.3","NULL","NULL","NULL","86"
"2061","41","3/29/2004 17:33:00","41.5","33.6","0.3","-98789","-0.5","NULL","NULL","NULL","80"
"2213","44","3/29/2004 17:45:00","31.9","31.2","0.4","-98789","-0.6","NULL","NULL","NULL","86"
"164","4","3/30/2004 6:31:00","36.4","31","0.1","-98789","-0.8","NULL","NULL","NULL","78"
"1381","28","3/30/2004 6:38:00","13.7","23.5","0.7","-98789","-0.1","NULL","NULL","NULL","60"
"1534","31","3/30/2004 6:42:00","10.3","23","0.2","-98789","-0.1","NULL","NULL","NULL","64"
"1585","32","3/30/2004 6:46:00","36.2","35.2","0.4","-98789","0","NULL","NULL","NULL","62"
"2012","40","3/30/2004 6:56:00","43.3","31.7","1.6","-98789","-0.8","NULL","NULL","NULL","72"
"2062","41","3/30/2004 7:05:00","44.7","34.9","0.1","-98789","-1","NULL","NULL","NULL","74"
"2113","42","3/30/2004 7:11:00","2.9","2.1","18.5","-98789","-0.7","NULL","NULL","NULL","60"
"2164","43","3/30/2004 7:15:00","0.7","0.3","20","-98789","-0.8","NULL","NULL","NULL","66"
"2679","53","3/30/2004 7:20:00","21.2","27.4","0.1","-98789","-0.8","NULL","NULL","NULL","76"
"721","15","3/30/2004 7:25:00","8.7","19.2","0.4","-98789","-0.3","NULL","NULL","NULL","76"
"215","5","3/30/2004 7:31:00","16.3","24.1","0.4","-98789","-0.6","NULL","NULL","NULL","66"
"672","14","3/30/2004 7:35:00","3.5","17.6","0.3","-98789","-0.3","NULL","NULL","NULL","68"
"622","13","3/30/2004 7:38:00","2.2","14.7","4","-98789","0","NULL","NULL","NULL","68"
"3190","63","3/30/2004 7:42:00","19","25.2","0.2","-98789","-0.5","NULL","NULL","NULL","68"
"3243","64","3/30/2004 7:47:00","19.3","26.9","0.1","-98789","-1","NULL","NULL","NULL","78"
"572","12","3/30/2004 7:52:00","1.6","17.5","0.7","-98789","-0.2","NULL","NULL","NULL","70"
"3751","74","3/30/2004 7:56:00","16.5","18.9","4.9","-98789","-0.5","NULL","NULL","NULL","68"
"3698","73","3/30/2004 8:02:00","22","19.1","8","-98789","-1","NULL","NULL","NULL","74"
"111","3","3/30/2004 8:07:00","23.1","27.3","1.9","-98789","-0.8","NULL","NULL","NULL","70"
"3140","62","3/30/2004 8:11:00","17.5","20.2","6.2","-98789","-0.7","NULL","NULL","NULL","80"
"2729","54","3/30/2004 8:16:00","8.3","5.7","14.6","-98789","-0.7","NULL","NULL","NULL","70"
"2626","52","3/30/2004 8:20:00","5.8","18.7","0.4","-98789","-0.8","NULL","NULL","NULL","72"
"2214","44","3/30/2004 8:25:00","11.8","5.1","0.3","-98789","-1.1","NULL","NULL","NULL","86"
"12","1","3/30/2004 8:58:00","43.3","34","1.2","-98789","-0.6","NULL","NULL","NULL","74"
"2575","51","3/30/2004 9:02:00","28.3","29.8","1.5","-98789","-0.5","NULL","NULL","NULL","80"
"2520","50","3/30/2004 9:06:00","52.4","38.8","0","-98789","-0.4","NULL","NULL","NULL","78"
"2470","49","3/30/2004 9:11:00","26.3","29","0","-98789","-0.9","NULL","NULL","NULL","86"
"2421","48","3/30/2004 9:14:00","0.1","0.1","19.8","-98789","-0.2","NULL","NULL","NULL","82"
"61","2","3/30/2004 9:18:00","34.2","30.3","1.1","-98789","-0.2","NULL","NULL","NULL","82"
"2884","57","3/30/2004 9:22:00","36.3","34","0.1","-98789","-1.2","NULL","NULL","NULL","80"
"2832","56","3/30/2004 9:27:00","55.5","39.4","0.1","-98789","-1.7","NULL","NULL","NULL","84"
"2780","55","3/30/2004 9:33:00","38.3","34.2","0","-98789","-1.5","NULL","NULL","NULL","86"
"3292","65","3/30/2004 9:41:00","43.4","35.6","0.1","-98789","-1.3","NULL","NULL","NULL","80"
"3089","61","3/30/2004 9:48:00","45.7","36.2","0.1","-98789","-1.7","NULL","NULL","NULL","84"
"3036","60","3/30/2004 9:54:00","46.7","35.5","0.4","-98789","-1.8","NULL","NULL","NULL","86"
"2986","59","3/30/2004 10:00:00","19.7","25.4","0.2","-98789","-1.6","NULL","NULL","NULL","78"
"2935","58","3/30/2004 10:04:00","15.8","26.5","0.2","-98789","-0.4","NULL","NULL","NULL","78"
"3445","68","3/30/2004 10:09:00","24.1","24.9","3.5","-98789","-0.3","NULL","NULL","NULL","90"
"3396","67","3/30/2004 10:13:00","42","35.1","0.6","-98789","-0.4","NULL","NULL","NULL","90"
"3496","69","3/30/2004 10:17:00","26.1","26.5","4.8","-98789","-0.2","NULL","NULL","NULL","92"
"267","6","3/31/2004 14:01:00","0.9","1.4","18.2","-98789","0.2","NULL","NULL","NULL","86"
"4806","95","3/31/2004 14:10:00","39","23.7","0.6","-98789","0.3","NULL","NULL","NULL","90"
"318","7","3/31/2004 14:13:00","21.2","17.9","3.7","-98789","0.2","NULL","NULL","NULL","86"
"369","8","3/31/2004 14:16:00","20.3","21.8","0.1","-98789","0.3","NULL","NULL","NULL","92"
"4354","86","3/31/2004 14:20:00","35.8","28.8","1.2","-98789","0.3","NULL","NULL","NULL","90"
"421","9","3/31/2004 14:26:00","22.6","20","0.7","-98789","0.3","NULL","NULL","NULL","88"
"472","10","3/31/2004 14:30:00","1.1","1","19.1","-98789","0.1","NULL","NULL","NULL","88"
"3801","75","3/31/2004 14:35:00","3.8","13.3","6.8","-98789","0","NULL","NULL","NULL","82"
"4304","85","3/31/2004 14:38:00","14.4","12.2","10.1","-98789","0.2","NULL","NULL","NULL","92"
"521","11","3/31/2004 14:45:00","11.2","21","0.6","-98789","0.2","NULL","NULL","NULL","88"
"772","16","3/31/2004 14:53:00","5.5","7.9","11.7","-98789","0","NULL","NULL","NULL","86"
"822","17","3/31/2004 15:00:00","15.3","17.3","5","-98789","-0.1","NULL","NULL","NULL","86"
"874","18","3/31/2004 15:03:00","0.2","0.1","20.7","-98789","-0.1","NULL","NULL","NULL","86"
"1028","21","3/31/2004 15:07:00","27.1","29.1","0.2","-98789","-1.6","NULL","NULL","NULL","78"
"924","19","3/31/2004 15:12:00","11.8","22.2","0.9","-98789","0","NULL","NULL","NULL","82"
"1078","22","3/31/2004 15:16:00","28.8","28.5","1.8","-98789","-0.5","NULL","NULL","NULL","84"
"1128","23","3/31/2004 15:19:00","16.2","24.8","0.5","-98789","0","NULL","NULL","NULL","82"
"977","20","3/31/2004 15:23:00","0.8","0.8","19.4","-98789","-0.1","NULL","NULL","NULL","80"
"1229","25","3/31/2004 15:28:00","4.9","10.6","10.1","-98789","0.1","NULL","NULL","NULL","84"
"3647","72","4/1/2004 12:49:00","44.5","35.1","0.1","-98789","-6.1","NULL","NULL","NULL","80"
"3850","76","4/1/2004 12:53:00","45.5","29","3.8","-98789","-0.2","NULL","NULL","NULL","76"
"3899","77","4/1/2004 12:57:00","49.9","35.2","0","-98789","-6","NULL","NULL","NULL","80"
"3597","71","4/1/2004 13:01:00","42.4","33.1","0.1","-98789","-6.2","NULL","NULL","NULL","80"
"3344","66","4/1/2004 13:04:00","8.2","4.6","16.8","-98789","0","NULL","NULL","NULL","77"
"4252","84","4/1/2004 13:11:00","44.2","31.8","0.8","-98789","-7.3","NULL","NULL","NULL","74"
"4202","83","4/1/2004 13:15:00","54.7","36.9","0.2","-98789","-5.6","NULL","NULL","NULL","76"
