"index","Time (s)","Vibration (mm/s)","Temperature (Celsius)","Current (Amps)","Ambient Temp (Celsius)","Humidity (%)","Operating Hours","Load Level","Duty Cycle","Equipment Age (Years)","Failure Label"
"757","3785","1.2858522722907","50.253130927621","4.1849315039266","28.078770495256","59.999809271814","998.7106323208","0.83231021809297","3","4.3766699171026","Normal"
"758","3790","2.0378044896641","53.464000995514","4.1016451489829","21.291924740266","76.540786136685","1692.5340311256","0.65066518229633","5","9.2774794637433","Normal"
"759","3795","1.6980138162023","68.588813511569","5.7383125215827","24.60457721438","44.345190129383","5642.8394629675","0.54084311969091","2","7.1590820603773","Warning"
"760","3800","2.4810333648591","61.044970623824","5.7401226162458","17.558382050706","75.199984845016","5449.1613168862","0.80545477612318","1","2.8725878800743","Normal"
"761","3805","4.4892367101476","51.958942164341","5.3624009720907","22.236472043539","52.551952778796","4497.7067961578","0.8886006258804","1","9.595474447366","Warning"
"762","3810","2.8587414530947","57.575025609263","5.3875811870932","23.068204922186","48.413292020084","4850.9123382112","0.99457988686164","1","1.9483593642988","Normal"
"763","3815","3.2814112802052","64.599192262683","4.4616622109655","15.546197598734","51.068063547498","3284.2283228431","0.97458931127279","3","1.2063891203193","Warning"
"764","3820","4.8487333918351","60.852936223927","5.159046586365","25.772913114373","46.763659935164","2869.6768569113","0.68209777190486","4","3.1602568133327","Warning"
"765","3825","2.9268052866383","67.09067434609","5.872444244449","29.296966009826","46.065132635212","4515.5298614186","0.96815422743018","5","5.8811731733633","Warning"
"766","3830","2.9877353652137","60.258960462501","5.3719906552786","16.781086352228","63.905227658157","2472.5890528173","1.0069080959524","4","5.0968870137231","Normal"
"767","3835","2.0387372695249","50.981148777456","4.6634789212743","23.669852552781","52.235975562056","2843.5996059828","0.81851848738844","3","7.543428070979","Normal"
"768","3840","4.4055838184485","56.523215050312","5.8594334632043","23.709434143877","78.874095936288","1903.0642436529","0.59478993100246","2","1.1543310084062","Warning"
"769","3845","3.6054515914189","60.110816088404","5.4790984496388","18.668816286053","46.819525764752","2304.7012950878","0.5894336510356","1","9.0454349523015","Warning"
"770","3850","3.0746035262909","67.873790953814","5.3766383488349","27.42300102959","76.152624865585","6695.8870674374","0.86175492388954","2","8.6952623788521","Warning"
"771","3855","4.4683337781498","50.829320052823","4.1157581608288","22.506610191399","66.704105258089","168.07724261169","1.0900915032746","3","1.7940225588949","Warning"
"772","3860","2.9522759128702","60.17636265831","5.3308297571042","22.41283752674","55.966951044197","2030.64011001","1.1848631688257","3","3.5567506752975","Normal"
"773","3865","2.6957870077216","52.696295394416","4.3549895387558","19.222571448386","55.200118348829","8704.190522619","0.81130775013201","3","1.6746185422722","Normal"
"774","3870","2.5413855877774","65.339892032829","4.1233730115938","25.985468306817","48.197524318943","4244.519759457","1.1098235617264","3","9.7516301380134","Warning"
"775","3875","4.1510335149787","56.023338477087","4.359721853758","17.98739654805","47.565920423502","4605.7340694003","0.55442678024886","1","1.3703830369764","Warning"
"776","3880","4.9764436987157","55.760312753723","5.0659808324175","22.81085915045","71.521096068136","4236.1415258044","0.54720080253469","2","9.2495111123818","Warning"
"777","3885","0.52740891234309","50.840562802266","4.4609468861311","26.498823719351","42.783279741487","7048.7160727148","1.1147923144695","3","6.7459308551409","Normal"
"778","3890","1.9191723574811","62.214434546942","5.2221986509868","26.444605679283","48.694666386224","8193.7949021862","0.93499956599107","4","7.4179776096884","Normal"
"779","3895","2.6227024134896","60.301544409451","5.7800825663365","24.588943908446","78.251768209973","6434.9917806314","1.1644562162409","2","7.8839864925717","Normal"
"780","3900","3.291829129011","60.239747893642","5.6991991339302","21.357034229224","73.558961622963","4641.6602839784","0.5392728138255","1","3.5136313231055","Warning"
"781","3905","1.4659477954733","68.650425324515","4.1174940099379","18.346583254393","76.521718567478","6758.7505592242","0.63153579402522","4","2.1196023945937","Warning"
"782","3910","0.75865971259535","64.494766756624","5.9673140329038","17.418372629121","50.163010873034","4282.6799928507","0.59362034652452","5","5.4499074931154","Normal"
"783","3915","4.6843013461966","67.777211586712","5.4364345022428","23.095786946414","79.828012441138","7368.1877548365","0.88983737704256","4","1.0799743495712","Warning"
"784","3920","0.55684279644192","59.877652591987","4.3122198890437","22.998870416073","50.546450584115","4548.6943611746","0.54122436708622","1","4.7373499219739","Normal"
"785","3925","2.9918497303361","61.151538132191","4.7804350702923","19.456692331229","61.406349565147","3416.1763321252","1.0507872053656","4","2.4222331163218","Normal"
"786","3930","4.6518471923994","57.209426917762","5.8286765827208","15.870970690081","49.082813454006","557.48130642963","0.61228558881392","1","6.1696576900436","Warning"
"787","3935","2.0532851442818","60.284806475414","4.1668295148465","17.995499837804","68.345801735086","5193.2186223514","0.56964368771276","1","7.4607373243916","Normal"
"788","3940","2.563807197202","58.304125855232","5.4625914623032","21.024005969372","53.007997365307","3293.0579020129","0.82036631914523","5","9.4236975240247","Normal"
"789","3945","1.5849833223373","63.022735366389","4.2993472958235","15.274294935615","72.666254033489","7985.9893651022","1.0890944582538","1","2.0193507233472","Normal"
"790","3950","1.8674419792021","62.961913993821","5.9436064757759","17.384798685858","43.423022418399","6964.1747172292","0.76901355637196","3","7.5416993424427","Normal"
"791","3955","3.5917536828509","64.291998978874","5.7467701023852","22.49895478671","52.201790127672","3883.411453219","0.71127153072306","5","7.9334960163925","Warning"
"792","3960","1.749705709301","53.376585451583","5.9989322738935","26.355591792739","63.080075814822","2044.3546155046","0.83191593431712","5","8.1474829140659","Normal"
"793","3965","1.5254605329628","53.450419696833","5.3540911513737","24.971597921003","44.258756518903","9863.1534569861","0.77218237327084","5","4.4722001665531","Normal"
"794","3970","1.6102580187175","54.422306800176","5.4224672627651","28.698886631293","75.740253953046","1352.9783654524","1.128488085444","4","1.8084001133581","Normal"
"795","3975","3.359555054813","67.089638557923","4.5023644228209","28.258467242699","44.263391234051","3067.7559650932","0.76200683382396","4","1.135593137273","Warning"
"796","3980","2.5021729458347","61.698540550867","4.3858803207731","22.035084275278","40.929560295183","8130.3781003933","1.0297969870533","2","7.2633587184513","Normal"
"797","3985","4.5686364705416","65.986148047983","5.1598029055602","19.094452078425","52.549841553076","274.6159270754","0.73605854230942","5","7.6920586086527","Warning"
"798","3990","4.0055419112631","57.454292388639","5.9650687092322","16.51477886473","57.636365108969","3087.9093739753","0.69039512288754","5","2.8756689817766","Warning"
"799","3995","1.3577531675832","68.611701260664","4.820971288972","16.362202542794","40.859451690813","4132.0975186358","1.1542921265647","3","3.8277696280762","Warning"
"800","4000","2.4502024634763","63.059692970096","4.9151889567917","16.444127523143","77.507355988223","5678.9024000702","0.97729945537096","3","6.0713582018914","Normal"
"801","4005","1.9064945460522","63.827876007602","5.3512580734141","27.86704527717","46.444520031174","4550.3513427746","0.82809726263223","1","8.3899915128577","Normal"
"802","4010","3.0697000822853","61.550771077046","5.9055635771463","29.319686368958","50.300287483923","3426.9468049588","0.55914326076742","2","9.309988742675","Warning"
"803","4015","4.623511963298","58.93310975673","5.7734397562203","29.001955597616","58.573105464781","6789.3306867317","0.5996011586092","5","8.9701472851099","Warning"
"804","4020","3.6516893571378","54.219984442463","5.3373241413157","23.152555399743","77.99451929919","4926.1197061814","0.5230850569348","5","2.3595510915652","Warning"
"805","4025","3.0075398671885","59.695469985518","4.6210453760636","28.84302018305","59.230500318984","8693.4719621071","0.77319527933981","2","9.6122008184522","Warning"
"806","4030","3.5290286721383","63.851174644153","5.4066930822238","23.164320847269","71.136838110557","6921.1023771625","0.50060733467467","3","8.276098446821","Warning"
"807","4035","2.0135636374774","61.846908970841","5.2095528978628","26.129739327433","65.802313918304","953.42306170877","1.0819215124981","1","3.3969482541622","Normal"
"808","4040","4.7538618480034","53.121298752527","4.5929441075971","19.219284234003","78.946147572016","5035.9973625522","0.97953218158127","5","5.3565255746515","Warning"
"809","4045","1.1931163495332","59.472573322771","4.2518679078049","28.154289309087","61.866169627211","3894.646348965","0.8499587260647","4","2.4278637800538","Normal"
"810","4050","3.8472399843792","66.916418861674","5.5801818946076","19.836610471765","64.38284732095","7838.0074563005","0.54451956609405","5","2.1098279070124","Warning"
"811","4055","0.98069536180668","67.183561891675","4.3945025979861","28.987875242985","48.239319651032","4070.4695792432","1.1971644490222","3","4.4437342613615","Warning"
"812","4060","4.3584182396325","62.041373891536","5.1124055138801","24.882984543903","76.410091043359","3040.4154246716","1.0710464146029","2","1.7567204934875","Warning"
"813","4065","4.6928789095168","65.282350051071","5.613611617287","26.271969360189","48.692845273286","7075.2734288196","0.91690226546986","1","9.436963596531","Warning"
"814","4070","2.9279765588084","63.4290175259","4.2580953608647","21.927125031439","45.042004522325","2354.7202220139","0.61911600444853","2","5.3108649171723","Normal"
"815","4075","4.0404405482007","52.996441563382","4.1890856477915","18.918594227848","67.958524240761","8631.1983076495","0.90799972925992","2","4.5919528377935","Warning"
"816","4080","4.9888971531929","50.972115479832","4.2629225246694","27.806989988246","67.533131527312","265.0604930993","0.81661786434611","3","2.5311342218371","Warning"
"817","4085","3.2956845027185","59.554171813045","5.0822860694869","20.158138968758","58.82421476069","1787.8787938413","0.8623056186619","4","9.7304318548838","Warning"
"818","4090","1.8258602340123","53.734886928661","4.0591490019855","23.376125055558","71.763069468719","2939.4174590493","1.1541398556685","4","6.4860469985151","Normal"
"819","4095","1.4436485297265","57.010652233574","5.904448980386","28.817362174385","61.078643943917","1114.18760623","0.57889683537555","2","7.2301146933746","Normal"
"820","4100","1.2178954705887","61.942394959251","5.8601221840358","27.381516801751","66.255306280849","7717.3340521768","0.88780415609399","5","9.2334499708059","Normal"
"821","4105","1.9755323975124","54.09589776339","4.4699880922896","29.274206638076","56.37080797051","9463.1007328978","0.76819026159476","2","8.955849909911","Normal"
"822","4110","3.4006296748671","59.251249446057","5.9132932094251","21.87138216502","72.909018759283","2296.7494260382","0.99375154926197","2","8.6267516478845","Warning"
"823","4115","4.4186365414679","55.796453998005","4.8736693139956","21.737413535495","41.265487071148","2617.6738183914","1.1006106461271","3","4.7109815522999","Warning"
"824","4120","1.5409324643344","58.935941452155","5.3918131299214","18.838004866865","57.425641246973","9427.9597624232","0.84200899570406","3","4.5463614416957","Normal"
"825","4125","1.4963590237507","51.590386258818","4.210655975534","27.320803668227","47.635723317789","5935.9195220811","0.82272159409315","1","7.034429672124","Normal"
"826","4130","2.8660169644433","54.595954508456","5.3157507967159","15.193186273249","74.674554590175","5233.0100899466","0.94092548095927","3","4.1343765500338","Normal"
"827","4135","2.0796873186238","55.443046656109","5.3902539120789","19.715451358625","43.009123692607","9514.0214274947","0.81778783722268","2","5.1670054423712","Normal"
"828","4140","1.1659474492108","56.267383773103","5.1672502466009","18.908115749661","78.93354914083","6342.2832885078","0.56869688495056","2","5.9479209886939","Normal"
"829","4145","4.6070083957233","58.850416111788","4.4149563745997","20.800306541186","62.35204058592","2083.1935533151","0.92752209556538","3","6.4127313242659","Warning"
"830","4150","4.1344313019096","59.048087727852","5.0802620499508","29.151940324283","68.616842182762","9281.7328669258","0.50141423200319","2","2.1883183593789","Warning"
"831","4155","3.6525453618581","60.256165174213","5.943959828074","23.594548731501","58.868495408221","3986.0774367805","0.74571613583196","3","3.5193922172601","Warning"
"832","4160","4.9390345973977","61.118221538057","4.322989386052","19.936535036312","47.437593382518","7034.5465191197","0.82024824429784","3","4.4612182978564","Warning"
"833","4165","1.380157216487","69.169281969724","5.488612702941","26.344234545325","56.043247630915","9639.1323972957","0.75883394214829","3","5.4565546853574","Warning"
"834","4170","1.7186501326331","69.652940782072","4.139587244593","19.052266909439","62.176769197471","1149.8810018221","0.69695354668817","3","3.4467476044648","Warning"
"835","4175","4.4519583276845","54.775730944953","5.9297767093406","19.327338155737","40.743230381228","9661.6088447424","1.1564947546372","3","1.1401027680967","Warning"
"836","4180","2.2672451439838","61.533825312505","4.4401625305119","27.38572156781","71.762300998117","4130.2357875941","0.74454905383695","4","4.6941063360817","Normal"
"837","4185","3.542648159647","64.944538959329","4.7542832437907","18.370238468826","53.844949967191","6753.7929513434","0.56621694162993","5","7.719113258747","Warning"
"838","4190","2.9143346316152","51.902379461981","4.8454056358918","28.07522122355","59.21992470516","6508.1643582845","0.5211813010899","2","8.8869255787959","Normal"
"839","4195","0.70108067530659","61.365242117054","5.1541511810627","20.424208932196","58.287104694789","5301.9745628045","0.97190841423882","2","4.4866086084194","Normal"
"840","4200","2.5874186243154","53.367505183344","4.0429904257235","18.749618028793","66.351997354621","7346.4983151453","0.6628098009883","5","2.4315464850619","Normal"
"841","4205","3.0406740326433","69.525766191757","4.6262975768788","26.015315914638","76.868689107396","4749.2240390352","0.77436849625081","5","1.0720598567277","Warning"
"842","4210","2.4548021868396","62.730055972471","5.2813872995331","16.177808315159","46.618598476322","6334.1776869331","0.960039238015","4","2.2215838855461","Normal"
"843","4215","1.587383993436","50.748737336769","4.3164818190169","28.562718779047","72.649949650105","5453.9649132164","0.68402929808427","3","6.4485012627926","Normal"
"844","4220","4.8908368019184","58.538168426155","5.8422146779045","27.39934540529","62.577040361341","320.69247924802","0.53298989116496","3","2.4212259765799","Warning"
"845","4225","0.52908446196516","56.052236471075","4.8147107077465","28.559664372626","78.584905310631","5513.0009660989","0.91317706020185","1","4.7991384136084","Normal"
"846","4230","2.788769814563","69.626872337229","4.2813684007075","27.442367679262","78.003807176143","6788.272565975","0.91583902146571","3","7.2850634428737","Warning"
"847","4235","3.0857620577782","50.822120773319","4.877479487028","20.75774060471","67.415462734363","9793.9806888612","0.85023904110711","3","4.2835347250258","Warning"
"848","4240","2.2408409976314","53.770279834153","5.9684648164716","15.095765764832","45.9173010662","6791.0357053828","1.0313067484054","1","7.1361214950454","Normal"
"849","4245","3.5813476728764","68.658429080853","5.7911006767213","18.358665882587","51.515766709995","2081.6530058607","0.55821079143745","1","7.1633349511164","Warning"
"850","4250","3.0904167178858","51.597850723716","4.6645137552264","24.869284498226","65.901656933005","5416.6381808765","0.74013161327031","5","9.3645103982502","Warning"
"851","4255","1.6158833870919","61.515198813347","4.7956792859862","15.373292283475","40.453508073557","4002.1062373006","0.80871279640998","1","9.3508659921735","Normal"
"852","4260","1.3801614615149","56.116950065388","4.082675350437","26.273168129449","45.118157181216","3032.9890866556","1.1906685653956","1","6.8463222112575","Normal"
"853","4265","2.1182232538169","57.378662954868","4.4665774653774","24.582568124609","47.092027975786","208.30100172923","0.60521292747406","4","6.9213677985677","Normal"
"854","4270","4.2022745673489","59.153659593975","5.5478879721122","25.971138698407","62.819443721659","8128.5503362397","1.1723184130338","3","6.429803016324","Warning"
"855","4275","1.4882626651347","62.807310646722","4.7228877079118","16.626597211129","48.630480920415","9753.5430205249","0.5399449963047","4","8.0317588225062","Normal"
"856","4280","4.9389086722133","64.65967951393","5.5569074561837","21.159421989662","68.321423611242","9008.5251484258","0.89968842410276","3","9.4857991614022","Warning"
"857","4285","0.50426923198603","58.416414592047","5.0225988910106","28.486889761499","44.285060601889","1840.0275203703","0.64404679318337","2","9.4583307300561","Normal"
"858","4290","4.9120981167637","69.607430721248","4.5381179471506","28.764950344853","40.927273785942","4749.476811534","0.77138166934555","2","8.7335373812958","Warning"
"859","4295","1.4864604678124","68.087160442061","5.9709131212943","24.561335447123","70.993260553727","5508.400998549","0.97343477546521","5","3.9125818522415","Warning"
"860","4300","0.89082459918512","54.921666189227","5.241572833275","26.459736136509","70.190480726457","87.539471323901","0.8732449592796","4","8.5617360914286","Normal"
"861","4305","1.3443710432565","56.147303061697","5.0325592619179","28.297314629183","69.154293649774","8072.8410948991","0.93175937437887","4","1.3133283031223","Normal"
"862","4310","3.7805747046211","63.412678337374","4.9869812844579","25.000071947999","49.508745801764","202.79485017446","1.0418766136423","3","7.3674624284341","Warning"
"863","4315","3.1791180381596","56.748467202423","4.635672064295","23.297083102748","68.205046423903","6213.7462205727","0.90754525994296","5","8.0793388346724","Warning"
"864","4320","3.8696257562899","53.242421701631","4.4691142736563","17.822068602487","70.785655817415","6778.1731280019","1.0723461556963","5","8.3697414533036","Warning"
"865","4325","2.1459408625284","58.053072715038","4.1071274027492","24.908280245423","49.682799893757","9165.2240469757","0.78953323869177","2","7.7145832156215","Normal"
"866","4330","1.158244274393","50.089517612916","4.0126306953705","26.158932633914","71.905049378404","9549.8355662047","0.73998349557838","4","2.8081401291953","Normal"
"867","4335","3.7891884435112","69.768738786005","4.8123276272369","24.040515422752","60.853907403083","5332.6775230911","0.535053815571","5","3.0265429678704","Warning"
"868","4340","0.7171492720688","54.334800483511","5.1220532530549","16.137930538647","49.69807059177","8055.5877267098","0.80000875656371","4","8.1135625457942","Normal"
"869","4345","2.8720291859853","64.964117824451","4.5852716243629","28.605643588994","75.229965182785","2105.2199545137","1.1407351486323","5","1.9442138160119","Normal"
"870","4350","2.5629242738077","54.661256815202","4.4298843350439","28.071195853192","48.219501707954","8877.7800060169","0.92103300701641","3","6.8288141765006","Normal"
"871","4355","4.1018030819716","69.410396328352","5.468294642861","27.123928577032","77.676010307023","4338.9232970968","1.052142760955","1","1.1464291769784","Warning"
"872","4360","0.86267794792851","58.587083555043","5.3952595645448","27.677411280668","40.327724266973","797.98232688385","0.75540655416418","1","2.407348168198","Normal"
"873","4365","1.1274613581848","63.629832959485","5.2848538823716","17.128241110513","60.211598359116","4570.7897484264","1.0159101008506","4","4.7095645588342","Normal"
"874","4370","4.8643299909733","55.881933905426","5.1517058955489","18.620555985487","67.737956557966","6352.7247486957","0.98920108844216","2","6.88425981449","Warning"
"875","4375","1.7984327140226","69.883703448067","5.2441859945951","29.089608717066","75.108479289038","5790.967121579","0.74654666773903","5","1.9883866624674","Warning"
"876","4380","1.6463961737811","64.559749728583","4.1363340385846","27.494718965655","57.622929343202","2384.6836571575","0.92223886679571","1","7.9591002706308","Normal"
"877","4385","1.4329647363209","66.572970021424","4.4727355811828","18.873730676158","51.413241070331","9601.0621854316","0.83285258732884","2","3.5880674074947","Warning"
"878","4390","1.8888358667366","66.367586534785","4.6880789066998","21.601809146505","57.944340949948","1752.9950056203","0.52438135541752","1","4.4464572555914","Warning"
"879","4395","4.3190599502051","62.434333377463","4.7298150425565","16.034767427197","51.748540410888","2497.2456028574","1.1416892244718","3","7.6030122554804","Warning"
"880","4400","3.8422752179521","51.222067719657","5.3017663735846","19.086860383251","51.700450969155","7511.0509584106","0.95149125953048","4","8.904794696298","Warning"
"881","4405","1.9041619861365","58.025709443984","4.6888574997173","15.713286069506","67.450739267698","1821.0619089739","0.56198600190289","3","3.6466848833056","Normal"
"882","4410","1.8119735936216","62.255236399503","5.7564573518894","21.426612387554","50.318401515669","9860.0764111221","1.1293761807231","3","8.5154302512311","Normal"
"883","4415","1.1731301928148","52.165812590175","5.9327103619373","25.070641206808","74.812096019122","1886.5197841187","0.97019417208456","2","2.6698080005602","Normal"
"884","4420","1.3139740510293","56.178003215171","4.9089853687171","23.148407441281","40.897146100023","8911.2620418555","0.65237256824785","5","1.9719224182843","Normal"
"885","4425","2.9693478210942","55.56016425042","5.7703434195496","18.492840056345","74.823435264452","8671.7422334167","0.74803535658473","4","5.3651481454931","Normal"
"886","4430","3.5664305258493","58.793273311477","5.5389544383381","25.510533611817","45.595613158907","2160.6546025387","1.0239536067933","1","5.617753397858","Warning"
"887","4435","3.2564724183668","65.458267080068","5.4602322585898","24.968587106592","55.914791956507","7346.7392055924","1.124234440852","5","4.4593832059052","Warning"
"888","4440","0.98140892604697","52.958806171586","4.562553966011","19.212614465821","50.528828569575","6783.8735630447","0.94291103114799","1","5.9159804374621","Normal"
"889","4445","1.6563791048098","62.176991826653","4.9063846183937","29.060113276075","40.982253308036","8509.5953298109","1.1432224518402","2","8.6469564956302","Normal"
"890","4450","1.8738203311844","67.148843897498","5.8198136535801","18.095890219108","41.841481566936","3497.3106114678","0.98549648120676","2","1.2934248787539","Warning"
"891","4455","3.5724582012909","50.618639800482","4.34561845873","24.438408900746","79.174123191419","2063.158172773","0.74579675686881","1","6.9850902246308","Warning"
"892","4460","0.90850453453973","61.887828987832","5.864790905529","19.203503207597","74.688067922726","4779.5284266569","0.56366437205725","2","7.4735801774302","Normal"
"893","4465","4.948120399394","56.914543611725","5.3023886663349","25.046283970533","50.628439589745","3010.6597170268","0.84864679031263","2","4.5719593549084","Warning"
"894","4470","3.1852405142734","66.047531407785","5.5170402570801","21.637107626394","76.968954334963","2557.3126388608","0.91335909112925","4","8.521614696035","Warning"
"895","4475","3.9130800022065","69.045282258003","5.6506945329622","26.801733201413","63.115756346387","8217.2937179379","0.52120240856562","4","9.4492920648821","Warning"
"896","4480","2.7669235708171","63.983357036067","5.0730489443141","22.483164368595","60.050612411009","5740.1074684378","0.99659208105408","5","2.8109666511547","Normal"
"897","4485","4.2140848564448","62.58653110126","5.5118929950538","18.576023132705","58.979210999872","7622.898127056","0.75306763025226","3","8.9388311806294","Warning"
"898","4490","3.3456075926408","68.82543845337","4.2364042731257","20.009422630154","40.205233957707","1197.6101655717","0.74975582760565","1","2.4934905161167","Warning"
"899","4495","0.8118287933433","68.656594522676","5.4624704868665","16.298719269423","53.368286240899","908.05848350143","0.86150912192335","5","4.1743169027341","Warning"
"900","4500","2.6134405544837","54.355865503357","4.0302915584678","27.526696613804","68.44277534176","6041.7251622336","1.1799675354877","2","1.7316917239174","Normal"
"901","4505","4.2384765324014","51.265290756511","5.0276674759892","24.008420724131","58.20558571626","2826.5817548571","0.83226331000875","4","3.7800535989594","Warning"
"902","4510","1.8220783583939","63.05362702676","4.3189041256706","20.14251711845","68.958586328837","4522.2133916086","0.97708839566701","3","1.6566223724037","Normal"
"903","4515","1.5716987843807","52.778555974426","5.2383734143986","18.531915554895","66.316753027471","853.89676615088","0.85236002619314","5","5.7645413900781","Normal"
"904","4520","2.7518655575842","57.43810719135","5.1953565274702","23.29485043477","52.56831874579","3271.1918754166","1.0436286294935","2","3.6758398353011","Normal"
"905","4525","3.4936734995316","61.12507453298","5.3027645498024","25.102975626817","50.248979185263","4132.6439966049","1.1399429673662","1","7.1473986841756","Warning"
"906","4530","4.4684889035995","58.599105377328","5.8438598801234","27.374884686098","76.415387119027","5505.9570537511","0.75674584861208","2","4.2214568883503","Warning"
"907","4535","4.5785283335512","68.906455328483","5.3467148309899","28.594673498485","55.705650557291","5411.2565505187","1.0580051522826","3","4.5167278715376","Warning"
"908","4540","1.1850977556272","59.080056734301","5.8632254126511","20.552054817372","54.412041305401","9524.3273889839","0.82306467211873","2","5.0022204478019","Normal"
"909","4545","4.0055377485523","63.277052945186","4.5675228948444","28.11682992276","77.448149483372","2708.3322403412","1.1148308900591","1","5.3969258278925","Warning"
"910","4550","4.9242418051206","64.667365841088","5.1904289550185","23.225532672341","51.143391477435","7428.7554408031","0.56512242176974","1","9.4026976545828","Warning"
"911","4555","3.1815680814312","68.32482760528","5.5333351894223","21.716516222865","44.96052483489","8038.4263873468","0.89360994072081","5","3.3130238268144","Warning"
"912","4560","2.9986732846904","59.948957880492","5.4553582158623","27.82244205756","56.693694303352","7334.1813632886","0.98813560776643","4","4.8096207736393","Normal"
"913","4565","1.0300770200965","64.993986631954","4.5741422786709","22.62915921831","66.878106116453","1358.1561575594","0.8971849012204","3","9.0765679258774","Normal"
"914","4570","4.8329462401539","57.691350426703","4.5871725556104","27.431021768208","75.074921331214","1900.4208250288","0.93792696103981","4","9.24985981291","Warning"
"915","4575","1.1741348820096","58.543619673792","4.9832334744782","23.645411817784","58.630160679861","7366.9650451009","0.70986512540415","4","6.803423170789","Normal"
"916","4580","4.6563451208463","54.616663965386","5.7845460738143","18.52317585853","62.795664738838","9052.047865552","0.75129014102217","2","8.0745867646882","Warning"
"917","4585","3.2009408291162","57.801026803008","5.3376168630307","25.15251159265","54.493834965956","9015.6061529791","0.7852408042031","4","1.1651096320412","Warning"
"918","4590","1.5799747704902","59.126190123575","5.6994552908423","24.304486926688","72.557645063684","7999.5464077159","0.90346064520532","2","3.2092991805089","Normal"
"919","4595","3.1285130810169","64.269901756364","5.1931636198731","28.248701364547","56.20417583151","8731.768090414","0.86242285720443","3","4.8725801063968","Warning"
"920","4600","3.3523662657499","54.071722218116","4.9618608506731","21.96718363967","44.462680507719","8826.5756605399","0.57156103689181","1","3.3769462724826","Warning"
"921","4605","4.7065946407051","65.234128213623","5.7293182200097","22.454653006743","79.355013815814","3917.3755214361","0.7566084092151","4","3.1773622420689","Warning"
"922","4610","3.4682896874294","55.111687641031","4.3330768010484","29.128267369512","54.271149399119","3062.888085461","0.80702353462194","5","8.3709748762183","Warning"
"923","4615","3.2336349076511","64.239592560388","4.0095283179981","19.348618350516","54.325090449348","7673.6409680446","1.1442510603025","1","6.1185447471935","Warning"
"924","4620","2.5441382962571","52.566739176842","5.3402571361681","18.011725838118","66.073158211839","3456.3067011776","1.1622737406785","4","4.2274795043599","Normal"
"925","4625","0.87970255738289","54.993618536088","4.2170808043855","15.760472635832","67.858834471634","708.35479526305","0.70807693072393","5","7.4563881665856","Normal"
"926","4630","4.0970453752018","51.289150506969","5.7840856049169","18.719389807398","59.272224904247","2566.7310676383","0.64913263993982","4","8.6201632028647","Warning"
"927","4635","0.88428222781766","62.67573635307","5.5088769661298","28.57077599276","62.47178337925","1479.7057668756","0.71757165695031","2","6.5067088441144","Normal"
"928","4640","3.8929342610094","58.902633498594","4.2341681108093","27.282149038148","64.398897503475","9598.8533614281","0.98958422749087","2","4.4531003223415","Warning"
"929","4645","2.6743730393391","56.588294775634","4.5285717792147","26.183659535184","54.871618928859","5602.3125804556","1.065058201467","1","5.9604150594368","Normal"
"930","4650","4.8067721434312","53.298579019564","5.1686127307874","22.219077530271","67.500973009825","7286.6590772308","0.96650137985335","5","3.1836037201505","Warning"
"931","4655","4.6715438633784","60.049291470231","5.3397928276879","28.161130006518","64.854952039104","2745.610522754","0.92112131806039","1","3.7058331720054","Warning"
"932","4660","4.8520493884799","69.450845600535","4.695330508473","29.050121841928","78.762916460602","6684.6926038031","1.0824929516878","4","2.8444532932687","Warning"
"933","4665","0.67456863172252","50.845986194366","5.7368872876346","26.229498838155","52.276235385264","4760.4801698096","0.89189793554696","4","5.9110102195125","Normal"
"934","4670","3.2350137840543","50.308062923033","5.5508689460617","15.978893826695","64.270202097769","8817.911584087","0.97478092744211","2","9.9359236735698","Warning"
"935","4675","4.197399167966","52.382490558834","4.4381501398965","19.830594275524","58.762177336674","592.65278874474","0.90270667982503","3","4.2005838021754","Warning"
"936","4680","1.2877404610131","61.555013888254","5.3849132169834","19.580794707387","64.690554999483","6458.3068919455","0.93719746575933","2","9.8839503297628","Normal"
"937","4685","1.7127375033734","68.633162899216","4.238644940682","15.551838530731","48.093224748452","2984.2136313769","0.80841605378955","2","8.6920941907424","Warning"
"938","4690","0.62052635225617","55.439826614791","5.9063357878317","20.005879816379","53.27340459137","2059.708384572","1.1791024300853","3","2.0404235305033","Normal"
"939","4695","2.0585182149543","57.060464846924","5.3805805568378","29.587466686275","53.563571238991","7828.6368551522","0.62676880166829","5","7.0796103800443","Normal"
"940","4700","4.9106036286932","64.62733533272","4.8955178031016","19.264453962306","68.911940478992","2489.9241664422","1.1087903913663","4","2.9267477500642","Warning"
"941","4705","4.2463002571696","59.667169078826","4.0193247244702","24.189081743683","47.978128665176","5244.0182027557","0.58752963325364","1","6.2234593582063","Warning"
"942","4710","1.2307737455981","56.309201546277","4.6266867509388","20.119753242371","55.010264913982","9533.388257963","1.0363969844838","3","3.1535523450998","Normal"
"943","4715","2.1035876798958","54.380422265833","4.7109729879502","23.191803715864","60.855199900541","6623.6784339646","0.57154712697845","1","6.5401322805519","Normal"
"944","4720","2.1615908322744","54.315995237996","5.6860499276617","19.479331111182","53.862436170403","6172.485178942","0.5599225173542","3","4.6242097083689","Normal"
"945","4725","2.0815470869246","57.64156754478","4.543508491741","26.017313603135","60.951888869049","1107.9483829783","0.90705719154136","3","3.2079358727667","Normal"
